Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.104-172.217.174.65-35286-443-6,192.168.0.104,35286,172.217.174.65,443,6,16/09/2020 10:51:00 AM,10374303,1,3,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,18.666666666666664,32.331615074619044,5.397952999830447,0.3855680714164605,3458101.0,5887704.447241642,1.0256296E7,78.0,0,0,0,0,0,1.0256374E7,5128187.0,7252241.29712753,1.0256296E7,78.0,0,0,0,0,32,96,0.09639201785411512,0.2891760535623454,0.0,56.0,11.2,25.043961347997644,627.2,1,0,0,1,4,0,0,0,3.0,14.0,0.0,18.666666666666668,0,0,0,0,0,0,0,0,0,14,501,244,0,32,0,0,0,0,1.600232770932553E15,0.0,1.600232770932553E15,1.600232770932553E15,No Label
192.229.232.200-192.168.0.104-443-52278-6,192.229.232.200,443,192.168.0.104,52278,6,16/09/2020 10:51:14 AM,48,3,0,81.0,0.0,57.0,0.0,27.0,28.61817604250837,0,0,0,0,1687500.0,62500.0,24.0,22.627416997969522,40.0,8.0,48.0,24.0,22.627416997969522,40.0,8.0,0,0,0,0,0,1,0,0,0,60,0,62500.0,0.0,0.0,57.0,34.5,27.76688675382964,771.0,1,0,0,2,3,0,0,0,0.0,46.0,27.0,0.0,0,0,0,0,0,0,1,27,0,0,292,0,1,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-192.229.232.200-52278-443-6,192.168.0.104,52278,192.229.232.200,443,6,16/09/2020 10:51:14 AM,284,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7042.2535211267605,284.0,0.0,284.0,284.0,284.0,284.0,0.0,284.0,284.0,0,0,0,0,0,0,0,0,0,40,0,7042.2535211267605,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-172.217.166.78-49632-443-6,192.168.0.104,49632,172.217.166.78,443,6,16/09/2020 10:51:00 AM,56492614,2,4,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,28.000000000000004,0.9912800282174941,0.10620857445187436,1.12985228E7,2.0309089362662118E7,4.6913874E7,22.0,4.7036028E7,4.7036028E7,0.0,4.7036028E7,4.7036028E7,5.637046E7,1.8790153333333336E7,2.4900980552111443E7,4.7033483E7,22.0,0,0,0,0,64,128,0.035402858150624786,0.07080571630124957,0.0,56.0,8.0,21.166010488516726,448.0,1,0,0,1,6,0,0,0,2.0,9.333333333333334,0.0,14.0,0,0,0,0,0,0,0,0,0,9,501,249,0,32,0,0,0,0,1.600232795253789E15,3.0051274368315347E7,1.600232817117232E15,1.600232760986012E15,No Label
192.168.0.104-172.217.166.67-36168-443-6,192.168.0.104,36168,172.217.166.67,443,6,16/09/2020 10:51:02 AM,57356005,2,4,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,28.000000000000004,0.9763580988599188,0.10460979630641987,1.1471201E7,2.029296675864623E7,4.693231E7,82.0,4.704405E7,4.704405E7,0.0,4.704405E7,4.704405E7,5.7244265E7,1.9081421666666664E7,2.4805208556959573E7,4.7121422E7,82.0,0,0,0,0,64,128,0.034869932102139956,0.06973986420427991,0.0,56.0,8.0,21.166010488516726,448.0,1,0,0,1,6,0,0,0,2.0,9.333333333333334,0.0,14.0,0,0,0,0,0,0,0,0,0,9,501,244,0,32,0,0,0,0,1.60023279758416E15,3.031219550751382E7,1.60023281995098E15,1.600232763085021E15,No Label
192.168.0.104-52.149.21.60-52402-443-6,192.168.0.104,52402,52.149.21.60,443,6,16/09/2020 10:52:05 AM,17110763,7,3,675.0,6088.0,517.0,0.0,96.42857142857143,194.5780538694409,6037.0,0.0,2029.3333333333335,3470.8348179268532,395.248300733287,0.5844274740991972,1901195.888888889,5408204.693104969,1.6319684E7,31.0,1.7110763E7,2851793.833333333,6599150.220328324,1.6319684E7,737.0,509168.0,254584.0,18889.65055261743,267941.0,241227.0,0,0,0,0,160,72,0.409099231869438,0.17532824222975915,0.0,6037.0,614.8181818181819,1805.0542273395456,3258220.763636364,1,2,0,4,9,0,0,0,0.0,676.3,96.42857142857143,2029.3333333333333,0,0,0,0,4,13303,0,67,0,608,64240,2049,2,20,0,0,0,0,1.4002037248171552E15,5.657677356288465E14,1.600232826384996E15,1.6278152E7,No Label
192.168.0.104-52.149.21.60-52326-443-6,192.168.0.104,52326,52.149.21.60,443,6,16/09/2020 10:50:39 AM,113432181,61,37,41640.0,7180.0,1412.0,0.0,682.6229508196719,644.893561345189,631.0,6.0,194.05405405405406,221.81347844353195,430.3893266409115,0.8639523558133825,1169403.927835051,5522500.098411895,4.5022214E7,11.0,1.13432181E8,1890536.3499999999,6988514.549188333,4.5312054E7,11.0,1.13142311E8,3142841.972222223,8921410.741438994,4.5504575E7,23.0,0,0,0,0,1244,740,0.5377662622920033,0.32618609352137906,0.0,1412.0,493.1313131313131,575.5881046845743,331301.6662543804,0,0,0,44,98,0,0,0,0.0,498.16326530612247,682.6229508196722,194.05405405405406,0,0,0,0,11,5829,0,424,0,73,501,2051,42,20,0,0,0,0,1.6002328316027235E15,1.908347938746028E7,1.600232853368362E15,1.600232740712374E15,No Label
172.217.160.206-192.168.0.104-443-41257-17,172.217.160.206,443,192.168.0.104,41257,17,16/09/2020 10:50:41 AM,114994038,25,21,2548.0,8290.0,476.0,25.0,101.92,142.14133811105057,1350.0,33.0,394.7619047619047,506.2861744865156,94.24836442390169,0.4000207384664586,2555423.0666666673,5045999.137424116,1.4818638E7,6.0,1.14993395E8,4791391.458333332,6299430.921228305,1.5074403E7,6.0,1.14993753E8,5749687.649999999,6381901.716307455,1.5000475E7,46.0,0,0,0,0,200,168,0.2174025752535101,0.18261816321294846,25.0,1350.0,231.12765957446808,379.74726246380123,144207.98334875115,0,0,0,0,0,0,0,0,0.0,236.15217391304347,101.92,394.76190476190476,0,0,0,0,5,8788,0,55,0,180,0,0,24,8,0,0,0,0,1.6002327993861365E15,3.472184932799287E7,1.600232856555899E15,1.600232741561887E15,No Label
192.168.0.104-52.149.21.60-52332-443-6,192.168.0.104,52332,52.149.21.60,443,6,16/09/2020 10:51:02 AM,117997023,35,30,37100.0,16162.0,1412.0,0.0,1060.0000000000005,543.5025840081437,1679.0,6.0,538.7333333333333,635.8930691573064,451.38426924550464,0.5508613552055461,1843703.4843750002,5009947.07050359,2.461958E7,11.0,1.1763937E8,3459981.470588235,6646946.547496368,2.4923183E7,11.0,1.17752094E8,4060417.0344827585,6868203.074267457,2.461958E7,1612.0,0,0,0,0,700,600,0.2966176528029864,0.2542437024025598,0.0,1679.0,806.9999999999999,642.3567903850991,412622.24615384615,0,0,0,28,65,0,0,0,0.0,819.4153846153846,1060.0,538.7333333333333,0,0,0,0,5,7181,0,570,0,248,501,2051,28,20,0,0,0,0,1.6002328387397638E15,3.006454430463117E7,1.600232880721188E15,1.600232763011617E15,No Label
192.168.0.104-40.122.160.14-55956-443-6,192.168.0.104,55956,40.122.160.14,443,6,16/09/2020 10:51:06 AM,103251700,23,14,18662.0,1704.0,1400.0,0.0,811.391304347826,577.1781463709634,426.0,0.0,121.7142857142857,199.71188037979906,197.24614703680425,0.35834761074151805,2868102.7777777775,8705228.206705263,4.5003387E7,3.0,1.032517E8,4693259.090909091,1.0935226766736243E7,4.5344086E7,3.0,1.02910966E8,7916228.153846153,1.353928575363362E7,4.5364836E7,6.0,0,0,0,0,736,448,0.22275662289337608,0.13559098784814197,0.0,1400.0,535.9473684210524,576.1462345980717,331944.48364153627,0,0,0,12,37,0,0,0,0.0,550.4324324324324,811.3913043478261,121.71428571428571,0,0,0,0,5,13845,0,504,0,46,501,1028,17,32,0,0,0,0,1.6002328459886008E15,2.0875011288194127E7,1.600232870071908E15,1.60023276752238E15,No Label
