Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-40438-50051-6,127.0.0.1,40438,127.0.0.1,50051,6,14/09/2020 10:41:47 AM,249,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,317269.0763052209,32128.514056224903,35.57142857142857,41.444167836006166,121.0,6.0,249.0,35.57142857142857,41.444167836006166,121.0,6.0,0,0,0,0,0,0,0,0,0,272,0,32128.514056224903,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594077613225E15,69.3141193078053,1.600059407761437E15,1.60005940776126E15,No Label
127.0.0.1-127.0.0.1-40436-50051-6,127.0.0.1,40436,127.0.0.1,50051,6,14/09/2020 10:41:47 AM,2857,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,27651.382569128455,2800.1400070003497,408.14285714285717,965.7659185971565,2594.0,7.0,2857.0,408.14285714285717,965.7659185971565,2594.0,7.0,0,0,0,0,0,0,0,0,0,272,0,2800.1400070003497,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594077593815E15,1199.6789324170934,1.600059407761521E15,1.600059407758736E15,No Label
127.0.0.1-127.0.0.1-40432-50051-6,127.0.0.1,40432,127.0.0.1,50051,6,14/09/2020 10:41:47 AM,7060,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,11189.801699716714,1133.1444759206797,1008.5714285714286,2445.711815753092,6550.0,8.0,7060.0,1008.5714285714286,2445.711815753092,6550.0,8.0,0,0,0,0,0,0,0,0,0,272,0,1133.1444759206797,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594077594295E15,2975.5935206274394,1.600059407764749E15,1.600059407757981E15,No Label
127.0.0.1-127.0.0.1-40434-50051-6,127.0.0.1,40434,127.0.0.1,50051,6,14/09/2020 10:41:47 AM,7011,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,11268.007416916274,1141.0640422193696,1001.5714285714286,2450.8786082507136,6555.0,5.0,7011.0,1001.5714285714286,2450.8786082507136,6555.0,5.0,0,0,0,0,0,0,0,0,0,272,0,1141.0640422193696,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594077594752E15,2970.662163707852,1.600059407764787E15,1.600059407758051E15,No Label
127.0.0.1-127.0.0.1-40440-50051-6,127.0.0.1,40440,127.0.0.1,50051,6,14/09/2020 10:41:47 AM,2660,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,29699.248120300752,3007.5187969924814,380.0,821.5838362577491,2237.0,6.0,2660.0,380.0,821.5838362577491,2237.0,6.0,0,0,0,0,0,0,0,0,0,272,0,3007.5187969924814,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594077634378E15,1208.8543014505167,1.600059407764839E15,1.600059407762423E15,No Label
127.0.0.1-127.0.0.1-41930-50051-6,127.0.0.1,41930,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,230,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,343478.2608695652,34782.608695652176,32.85714285714286,33.751190455195164,100.0,6.0,230.0,32.85714285714286,33.751190455195164,100.0,6.0,0,0,0,0,0,0,0,0,0,272,0,34782.608695652176,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.600059409388999E15,62.640269678671295,1.600059409389099E15,1.600059409388937E15,No Label
127.0.0.1-127.0.0.1-41934-50051-6,127.0.0.1,41934,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,204,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,387254.90196078434,39215.686274509804,29.142857142857142,31.913573765346158,93.0,6.0,204.0,29.142857142857142,31.913573765346158,93.0,6.0,0,0,0,0,0,0,0,0,0,272,0,39215.686274509804,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594093928745E15,54.922476140617206,1.600059409392964E15,1.600059409392823E15,No Label
127.0.0.1-127.0.0.1-41936-50051-6,127.0.0.1,41936,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,169,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,467455.62130177516,47337.27810650888,24.142857142857142,21.66739925501421,60.0,6.0,169.0,24.142857142857142,21.66739925501421,60.0,6.0,0,0,0,0,0,0,0,0,0,272,0,47337.27810650888,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594093935575E15,42.14977325462934,1.600059409393621E15,1.600059409393513E15,No Label
127.0.0.1-127.0.0.1-41938-50051-6,127.0.0.1,41938,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,188,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,420212.7659574468,42553.19148936171,26.857142857142858,26.07954863763668,74.0,6.0,188.0,26.857142857142858,26.07954863763668,74.0,6.0,0,0,0,0,0,0,0,0,0,272,0,42553.19148936171,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594093945272E15,47.756674926129435,1.600059409394602E15,1.600059409394479E15,No Label
127.0.0.1-127.0.0.1-41944-50051-6,127.0.0.1,41944,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,1592,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,49623.115577889446,5025.125628140703,227.42857142857144,534.7837123993392,1439.0,6.0,1592.0,227.42857142857144,534.7837123993392,1439.0,6.0,0,0,0,0,0,0,0,0,0,272,0,5025.125628140703,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094002215E15,654.262027019756,1.600059409401391E15,1.600059409399895E15,No Label
127.0.0.1-127.0.0.1-41946-50051-6,127.0.0.1,41946,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,1609,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,49098.81914232443,4972.032318210068,229.85714285714286,545.5432853500042,1466.0,5.0,1609.0,229.85714285714286,545.5432853500042,1466.0,5.0,0,0,0,0,0,0,0,0,0,272,0,4972.032318210068,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094002262E15,666.7212945717398,1.600059409401418E15,1.600059409399894E15,No Label
127.0.0.1-127.0.0.1-41950-50051-6,127.0.0.1,41950,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,193,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,409326.4248704663,41450.77720207254,27.571428571428573,22.948181793315296,61.0,6.0,193.0,27.571428571428573,22.948181793315296,61.0,6.0,0,0,0,0,0,0,0,0,0,272,0,41450.77720207254,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094019435E15,50.368426473502886,1.600059409402014E15,1.600059409401885E15,No Label
127.0.0.1-127.0.0.1-41942-50051-6,127.0.0.1,41942,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,8044,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,9820.98458478369,994.5300845350571,1149.1428571428573,1964.976032811548,4812.0,7.0,8044.0,1149.1428571428573,1964.976032811548,4812.0,7.0,0,0,0,0,0,0,0,0,0,272,0,994.5300845350571,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594093978218E15,2135.9158245669273,1.600059409400491E15,1.600059409395582E15,No Label
127.0.0.1-127.0.0.1-41952-50051-6,127.0.0.1,41952,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,1435,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,55052.264808362364,5574.912891986062,205.0,450.8621370958829,1224.0,7.0,1435.0,205.0,450.8621370958829,1224.0,7.0,0,0,0,0,0,0,0,0,0,272,0,5574.912891986062,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094029E15,662.1804821084783,1.600059409403681E15,1.600059409402327E15,No Label
127.0.0.1-127.0.0.1-41940-50051-6,127.0.0.1,41940,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,9814,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,8049.724882820461,815.1620134501733,1402.0,2364.8245882799283,5543.0,9.0,9814.0,1402.0,2364.8245882799283,5543.0,9.0,0,0,0,0,0,0,0,0,0,272,0,815.1620134501733,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.600059409398386E15,2845.2279440117654,1.600059409400953E15,1.60005940939528E15,No Label
127.0.0.1-127.0.0.1-41932-50051-6,127.0.0.1,41932,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,14771,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,5348.317649448243,541.601787285898,2110.1428571428573,5426.205869929479,14415.0,11.0,14771.0,2110.1428571428573,5426.205869929479,14415.0,11.0,0,0,0,0,0,0,0,0,0,272,0,541.601787285898,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594093971322E15,7876.848886349504,1.600059409405848E15,1.60005940939124E15,No Label
127.0.0.1-127.0.0.1-41954-50051-6,127.0.0.1,41954,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,235,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,336170.21276595746,34042.553191489365,33.57142857142857,36.12412463925432,107.0,6.0,235.0,33.57142857142857,36.12412463925432,107.0,6.0,0,0,0,0,0,0,0,0,0,272,0,34042.553191489365,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094074505E15,64.38788705960151,1.600059409407555E15,1.600059409407389E15,No Label
127.0.0.1-127.0.0.1-41958-50051-6,127.0.0.1,41958,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,243,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,325102.8806584362,32921.81069958848,34.714285714285715,37.81408152930284,98.0,6.0,243.0,34.714285714285715,37.81408152930284,98.0,6.0,0,0,0,0,0,0,0,0,0,272,0,32921.81069958848,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094088982E15,56.265305787995736,1.60005940940899E15,1.600059409408845E15,No Label
127.0.0.1-127.0.0.1-41960-50051-6,127.0.0.1,41960,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,271,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,291512.9151291513,29520.29520295203,38.714285714285715,44.38360915816516,134.0,6.0,271.0,38.714285714285715,44.38360915816516,134.0,6.0,0,0,0,0,0,0,0,0,0,272,0,29520.29520295203,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094121055E15,82.63655365514707,1.60005940941219E15,1.600059409411992E15,No Label
127.0.0.1-127.0.0.1-41956-50051-6,127.0.0.1,41956,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,5972,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,13228.399196249164,1339.5847287340926,853.1428571428572,2135.5356415172464,5695.0,8.0,5972.0,853.1428571428572,2135.5356415172464,5695.0,8.0,0,0,0,0,0,0,0,0,0,272,0,1339.5847287340926,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094091675E15,2566.8705265361555,1.600059409413758E15,1.60005940940795E15,No Label
127.0.0.1-127.0.0.1-41962-50051-6,127.0.0.1,41962,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,256,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,308593.75,31250.0,36.57142857142858,43.599912625513156,132.0,8.0,256.0,36.57142857142858,43.599912625513156,132.0,8.0,0,0,0,0,0,0,0,0,0,272,0,31250.0,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094147835E15,81.91947265455265,1.600059409414856E15,1.600059409414678E15,No Label
127.0.0.1-127.0.0.1-41964-50051-6,127.0.0.1,41964,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,261,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,302681.99233716476,30651.340996168583,37.285714285714285,47.175962402174996,141.0,7.0,261.0,37.285714285714285,47.175962402174996,141.0,7.0,0,0,0,0,0,0,0,0,0,272,0,30651.340996168583,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094169315E15,86.24557959686977,1.600059409417006E15,1.600059409416822E15,No Label
127.0.0.1-127.0.0.1-41970-50051-6,127.0.0.1,41970,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,332,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,237951.80722891566,24096.385542168675,47.42857142857143,52.924024610307,133.0,6.0,332.0,47.42857142857143,52.924024610307,133.0,6.0,0,0,0,0,0,0,0,0,0,272,0,24096.385542168675,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.600059409432727E15,68.65857557508748,1.600059409432836E15,1.60005940943266E15,No Label
127.0.0.1-127.0.0.1-41972-50051-6,127.0.0.1,41972,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,269,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,293680.2973977695,29739.776951672866,38.42857142857143,45.394041983712434,121.0,6.0,269.0,38.42857142857143,45.394041983712434,121.0,6.0,0,0,0,0,0,0,0,0,0,272,0,29739.776951672866,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094328268E15,65.8460325304418,1.600059409432938E15,1.600059409432771E15,No Label
127.0.0.1-127.0.0.1-41974-50051-6,127.0.0.1,41974,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,13902,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,5682.635592001151,575.4567688102431,1986.0,5113.28452823297,13581.0,5.0,13902.0,1986.0,5113.28452823297,13581.0,5.0,0,0,0,0,0,0,0,0,0,272,0,575.4567688102431,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094345532E15,119.33344935690357,1.600059409434682E15,1.600059409434406E15,No Label
127.0.0.1-127.0.0.1-41966-50051-6,127.0.0.1,41966,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,21980,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,3594.17652411283,363.9672429481347,3139.9999999999995,6654.540480003107,18057.0,10.0,21980.0,3139.9999999999995,6654.540480003107,18057.0,10.0,0,0,0,0,0,0,0,0,0,272,0,363.9672429481347,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094304445E15,7919.551189359497,1.600059409444585E15,1.600059409426347E15,No Label
127.0.0.1-127.0.0.1-41980-50051-6,127.0.0.1,41980,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,11772,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,6710.83927964662,679.5786612300374,1681.7142857142856,4307.7241754119505,11449.0,4.0,11772.0,1681.7142857142856,4307.7241754119505,11449.0,4.0,0,0,0,0,0,0,0,0,0,272,0,679.5786612300374,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094389842E15,5133.965673301236,1.600059409448168E15,1.600059409436647E15,No Label
127.0.0.1-127.0.0.1-41982-50051-6,127.0.0.1,41982,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,11391,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,6935.299798086208,702.3088403125274,1627.2857142857144,4180.518218047682,11106.0,4.0,11391.0,1627.2857142857144,4180.518218047682,11106.0,4.0,0,0,0,0,0,0,0,0,0,272,0,702.3088403125274,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094392892E15,4974.090020761126,1.600059409448187E15,1.600059409437042E15,No Label
127.0.0.1-127.0.0.1-41984-50051-6,127.0.0.1,41984,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,9903,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,7977.380591739877,807.8360092901141,1414.7142857142858,3465.464553480323,9267.0,4.0,9903.0,1414.7142857142858,3465.464553480323,9267.0,4.0,0,0,0,0,0,0,0,0,0,272,0,807.8360092901141,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094441945E15,5147.019775766887,1.600059409448196E15,1.600059409438546E15,No Label
127.0.0.1-127.0.0.1-41986-50051-6,127.0.0.1,41986,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,8574,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,9213.902495917891,933.0534173081409,1224.857142857143,3113.3556081593288,8283.0,5.0,8574.0,1224.857142857143,3113.3556081593288,8283.0,5.0,0,0,0,0,0,0,0,0,0,272,0,933.0534173081409,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094415775E15,3712.7545759025625,1.600059409448219E15,1.600059409439889E15,No Label
127.0.0.1-127.0.0.1-41990-50051-6,127.0.0.1,41990,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,2248,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,35142.3487544484,3558.7188612099644,321.14285714285717,732.17972032633,1974.0,5.0,2248.0,321.14285714285717,732.17972032633,1974.0,5.0,0,0,0,0,0,0,0,0,0,272,0,3558.7188612099644,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094466612E15,892.3502869587797,1.600059409448257E15,1.600059409446231E15,No Label
127.0.0.1-127.0.0.1-41968-50051-6,127.0.0.1,41968,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,21960,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,3597.4499089253186,364.29872495446267,3137.1428571428573,8161.385307829619,21645.0,12.0,21960.0,3137.1428571428573,8161.385307829619,21645.0,12.0,0,0,0,0,0,0,0,0,0,272,0,364.29872495446267,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094351168E15,9713.930710435165,1.600059409452493E15,1.600059409430675E15,No Label
127.0.0.1-127.0.0.1-41992-50051-6,127.0.0.1,41992,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,240,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,329166.6666666667,33333.333333333336,34.285714285714285,44.69046984803466,133.0,6.0,240.0,34.285714285714285,44.69046984803466,133.0,6.0,0,0,0,0,0,0,0,0,0,272,0,33333.333333333336,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094529858E15,81.46594380475807,1.600059409453058E15,1.600059409452883E15,No Label
127.0.0.1-127.0.0.1-41976-50051-6,127.0.0.1,41976,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,20278,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,3895.8477167373508,394.5162244797317,2896.857142857143,5261.6390167757745,13378.0,8.0,20278.0,2896.857142857143,5261.6390167757745,13378.0,8.0,0,0,0,0,0,0,0,0,0,272,0,394.5162244797317,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094441265E15,9000.392919041667,1.600059409454891E15,1.600059409434731E15,No Label
127.0.0.1-127.0.0.1-41994-50051-6,127.0.0.1,41994,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,195,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,405128.2051282051,41025.64102564102,27.857142857142854,26.648505720637644,76.0,5.0,195.0,27.857142857142854,26.648505720637644,76.0,5.0,0,0,0,0,0,0,0,0,0,272,0,41025.64102564102,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.6000594094554902E15,52.8270763908055,1.600059409455571E15,1.600059409455435E15,No Label
127.0.0.1-127.0.0.1-41998-50051-6,127.0.0.1,41998,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,351,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,225071.22507122505,22792.02279202279,50.142857142857146,76.72989111471611,220.0,7.0,351.0,50.142857142857146,76.72989111471611,220.0,7.0,0,0,0,0,0,0,0,0,0,272,0,22792.02279202279,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.600059409458364E15,113.25193155085701,1.60005940945856E15,1.600059409458278E15,No Label
127.0.0.1-127.0.0.1-42000-50051-6,127.0.0.1,42000,127.0.0.1,50051,6,14/09/2020 10:41:49 AM,238,8,0,79.0,0.0,63.0,0.0,9.875,22.183890551479017,0,0,0,0,331932.77310924366,33613.44537815126,34.00000000000001,36.733272837215765,109.0,6.0,238.0,34.00000000000001,36.733272837215765,109.0,6.0,0,0,0,0,0,0,0,0,0,272,0,33613.44537815126,0.0,0.0,63.0,8.777777777777779,21.010579345759233,441.44444444444446,1,2,0,2,7,0,0,0,0.0,9.875,9.875,0.0,0,0,0,0,0,0,1,9,0,0,65495,0,2,32,0,0,0,0,1.600059409462658E15,65.08473043208113,1.600059409462764E15,1.600059409462596E15,No Label
